Video Link,Title,Description,Content Provider,Language
http://ndl.iitkgp.ac.in/se_document/khanacademy/khanacademy/v_powers_of_products_and_quotients_integer_exponents?e=7|*|||,Powers of products & quotients (integer exponents),"For any integers a and b and for any exponents n, (a⋅b)ⁿ=aⁿ⋅bⁿ and (a/b)ⁿ=aⁿ/bⁿ. These are worked examples for using these properties with integer exponents.",Khan Academy,English  2017-04-06
http://ndl.iitkgp.ac.in/se_document/khanacademy/khanacademy/v_powers_of_zero?e=8|*|||,Powers of zero,"Any non-zero number to the zero power equals one. Zero to any positive exponent equals zero. So, what happens when you have zero to the zero power?",Khan Academy,English  2018-04-20
http://ndl.iitkgp.ac.in/se_document/khanacademy/khanacademy/v_practice_computing_and_comparing_rates?e=9|*|||,Comparing rates example,Sal puts three fish tanks in order by volume of water per fish.,Khan Academy,English  2018-02-01
http://ndl.iitkgp.ac.in/se_document/khanacademy/khanacademy/v_probability_1_module_examples?e=10|*|||,Simple probability: non-blue marble,"In this example we are figuring out the probability of randomly picking a non-blue marble from a bag. Again, we'll have to think about the possible outcomes first.",Khan Academy,English  2017-05-04
http://ndl.iitkgp.ac.in/se_document/khanacademy/khanacademy/v_probability_from_compound_sample_space?e=11|*|||,Probability of a compound event,Learn how to use sample space diagrams to find probabilities.,Khan Academy,English  2017-03-19
http://ndl.iitkgp.ac.in/se_document/khanacademy/khanacademy/v_problem_involving_angle_derived_from_square_and_circle?e=12|*|||,Geometry proof problem: squared circle,Sal finds a missing angle using triangle congruence in a diagram that contains sector of a circle inscribed within a square.,Khan Academy,English  2017-03-02
http://ndl.iitkgp.ac.in/se_document/khanacademy/khanacademy/v_products_and_exponents_raised_to_an_exponent_properties?e=13|*|||,Exponent properties with parentheses,Learn two exponent properties: (ab)^c and (a^b)^c. See WHY they work and HOW to use them.,Khan Academy,English  2017-03-26
http://ndl.iitkgp.ac.in/se_document/khanacademy/khanacademy/v_proof_corresponding_angle_equivalence_hindi?e=14|*|||,Proof: Corresponding angle equivalence (Hindi),Proof of why corresponding angles are equal in Hindi,Khan Academy,Hindi  2018-07-20
http://ndl.iitkgp.ac.in/se_document/khanacademy/khanacademy/v_proof_sum_of_measures_of_angles_in_a_triangle_are_180?e=15|*|||,Angles in a triangle sum to 180° proof,Learn the formal proof that shows the measures of interior angles of a triangle sum to 180°.,Khan Academy,English  2017-03-24
http://ndl.iitkgp.ac.in/se_document/khanacademy/khanacademy/v_properties_and_patterns_for_multiplication_hindi?e=16|*|||,Properties and patterns for multiplication (Hindi),Anmol changes the order of numbers or decomposes numbers to simplify multiplication problems.,Khan Academy,Hindi  2018-09-26
http://ndl.iitkgp.ac.in/se_document/khanacademy/khanacademy/v_properties_of_multiplication_hindi?e=17|*|||,Properties of multiplication (Hindi),Anmol uses pictures and practice problems to see commutativity and associativity in multiplication.,Khan Academy,Hindi  2018-09-26
http://ndl.iitkgp.ac.in/se_document/khanacademy/khanacademy/v_proportional_relationships_example?e=18|*|||,Proportional relationships,Sal determines which ratios are proportionate to a ratio provided in a context.,Khan Academy,English  2017-11-14
http://ndl.iitkgp.ac.in/se_document/khanacademy/khanacademy/v_proportionality_between_side_length_and_perimeter?e=19|*|||,Is side length & perimeter proportional?,Sal answers the question by drawing a square and thinking about the relationship between side length and perimeter.,Khan Academy,English  2017-03-22
http://ndl.iitkgp.ac.in/se_document/khanacademy/khanacademy/v_proportionality_constant_from_table?e=0|*|||,Constant of proportionality from table (with equations),Sal identifies the constant of proportionality from table.,Khan Academy,English  2018-08-24
http://ndl.iitkgp.ac.in/se_document/khanacademy/khanacademy/v_pythagorean_theorem_1?e=1|*|||,Pythagorean theorem word problem: fishing boat,Sal uses the Pythagorean theorem to solve a word problem about a fishing boat.,Khan Academy,English  2017-03-26
http://ndl.iitkgp.ac.in/se_document/khanacademy/khanacademy/v_pythagorean_theorem_2?e=2|*|||,Pythagorean theorem example,Sal uses the Pythagorean theorem to find the height of a right triangle with a base of 9 and a hypotenuse of 14.,Khan Academy,English  2017-03-26
http://ndl.iitkgp.ac.in/se_document/khanacademy/khanacademy/v_pythagorean_theorem_3?e=3|*|||,Pythagorean theorem word problem: carpet,Sal uses the Pythagorean theorem to find the width of some carpet.,Khan Academy,English  2017-03-26
http://ndl.iitkgp.ac.in/se_document/khanacademy/khanacademy/v_pythagorean_theorem_example_hindi?e=4|*|||,Pythagoras theorem example (Hindi),Anmol uses the Pythagorean theorem to find the base of a right triangle with a height of 40 cm and a hypotenuse of 41 cm.,Khan Academy,Hindi  2018-07-20
http://ndl.iitkgp.ac.in/se_document/khanacademy/khanacademy/v_pythagorean_theorem_with_right_triangle?e=5|*|||,Pythagorean theorem with isosceles triangle,Sal uses the Pythagorean theorem to find a missing side length in an isosceles triangle.,Khan Academy,English  2017-05-30
http://ndl.iitkgp.ac.in/se_document/khanacademy/khanacademy/v_pythagoriean_theorem_in_3d?e=6|*|||,Pythagorean theorem in 3D,N/A,Khan Academy,English  2017-03-26
http://ndl.iitkgp.ac.in/se_document/khanacademy/khanacademy/v_quadrants_of_coordinate_plane?e=7|*|||,Quadrants of the coordinate plane,Learn about the 4 quadrants that make up a coordinate plane.,Khan Academy,English  2018-09-06
http://ndl.iitkgp.ac.in/se_document/khanacademy/khanacademy/v_quadrilateral_overview?e=8|*|||,Intro to quadrilateral,"Learn the term quadrilateral as well as trapezoid, parallelogram, rectangle, rhombus, and square.",Khan Academy,English  2017-03-05
http://ndl.iitkgp.ac.in/se_document/khanacademy/khanacademy/v_quadrilateral_properties?e=9|*|||,Quadrilateral properties,"Learn about the properties of quadrilaterals, parallelograms, trapezoids, rhombuses, rectangles, and squares.",Khan Academy,English  2017-03-05
http://ndl.iitkgp.ac.in/se_document/khanacademy/khanacademy/v_quadrilateral_types_exercise?e=10|*|||,Quadrilateral types,"Learn to identify quadrilaterals such as kites, trapezoids, parallelograms, rhombuses, rectangles, and squares by line and angle type.",Khan Academy,English  2017-03-05
http://ndl.iitkgp.ac.in/se_document/khanacademy/khanacademy/v_radius_and_diameter_from_circumference_hindi?e=11|*|||,Radius and diameter from circumference (Hindi),Anmol finds the radius and diameter of a circle given the circumference.,Khan Academy,Hindi  2018-07-23
http://ndl.iitkgp.ac.in/se_document/khanacademy/khanacademy/v_radius_change_impact?e=12|*|||,Impact of increasing the radius,"If we change the radius of a circle, how does the circumference and area change?",Khan Academy,English  2017-03-18
http://ndl.iitkgp.ac.in/se_document/khanacademy/khanacademy/v_radius_diameter_circumference_hindi?e=13|*|||,"Radius, diameter, circumference & π (Hindi)","Learn how the number Pi allows us to relate the radius, diameter, and circumference of a circle in HIndi",Khan Academy,Hindi  2018-07-23
http://ndl.iitkgp.ac.in/se_document/khanacademy/khanacademy/v_raising_a_number_to_the_0th_and_1st_power?e=14|*|||,The 0 & 1st power,Discover a pattern that explains why any non-zero number to the zero power equals one.,Khan Academy,English  2018-04-20
http://ndl.iitkgp.ac.in/se_document/khanacademy/khanacademy/v_ratio_word_problem_examples?e=15|*|||,Equivalent ratio word problems,Sal identifies equivalent ratios in a context or from information presented in a table.,Khan Academy,English  2017-10-30
http://ndl.iitkgp.ac.in/se_document/khanacademy/khanacademy/v_ratio_word_problem_exercise_example_2?e=16|*|||,Scale drawing: centimeters to kilometers,Sal uses ratios to figure out how far apart two cities should be on a map.,Khan Academy,English  2017-11-14
http://ndl.iitkgp.ac.in/se_document/khanacademy/khanacademy/v_rational_number_expressions?e=17|*|||,Expressions with rational numbers,Learn to compare expressions with positive and negative fractions.,Khan Academy,English  2017-03-22
http://ndl.iitkgp.ac.in/se_document/khanacademy/khanacademy/v_rational_number_word_problem_example_1?e=18|*|||,Rational number word problem: ice,"Word problems force us to put concepts to work using real-world applications. In this example, determine the volume of frozen water and express the answer as a fraction.",Khan Academy,English  2017-03-22
http://ndl.iitkgp.ac.in/se_document/khanacademy/khanacademy/v_rational_number_word_problem_example_2?e=19|*|||,Rational number word problem: computers,"In this word problem, we'll compare the weight of two objects using a ratio of integers. We'll practice simplifying a fraction, too.",Khan Academy,English  2017-03-22
http://ndl.iitkgp.ac.in/se_document/khanacademy/khanacademy/v_rational_number_word_problem_example_3?e=0|*|||,Rational number word problem: stock,Use your knowledge of proportions and fractions to determine shareholders profit in this word problem.,Khan Academy,English  2017-03-22
http://ndl.iitkgp.ac.in/se_document/khanacademy/khanacademy/v_ratios_and_double_number_lines?e=1|*|||,Ratios and double number lines,Sal uses double number lines to visualize equivalent ratios and describe a ratio relationship between two quantities.,Khan Academy,English  2017-11-08
http://ndl.iitkgp.ac.in/se_document/khanacademy/khanacademy/v_ratios_and_measurement?e=2|*|||,Ratios and measurement,Sal uses ratio reasoning to convert measurement units.,Khan Academy,English  2017-11-08
http://ndl.iitkgp.ac.in/se_document/khanacademy/khanacademy/v_ratios_as_fractions?e=3|*|||,Part:whole ratios,Sal uses part:whole ratios to compare one type of fruit to a group of fruit.,Khan Academy,English  2017-10-11
http://ndl.iitkgp.ac.in/se_document/khanacademy/khanacademy/v_ratios_for_recipes?e=4|*|||,Equivalent ratios: recipe,Sal uses a recipe to explore equivalent ratios.,Khan Academy,English  2017-12-06
http://ndl.iitkgp.ac.in/se_document/khanacademy/khanacademy/v_ratios_intro?e=5|*|||,Intro to ratios,"A ratio is a comparison of two quantities. Learn how to find the ratio between two things, for example apples to oranges.",Khan Academy,English  2017-03-07
http://ndl.iitkgp.ac.in/se_document/khanacademy/khanacademy/v_ratios_with_tape_diagrams?e=6|*|||,Ratios with tape diagrams,Sal uses tape diagrams to visualize equivalent ratios and describe a ratio relationship between two quantities.,Khan Academy,English  2017-11-08
http://ndl.iitkgp.ac.in/se_document/khanacademy/khanacademy/v_reading_bar_charts_1?e=7|*|||,Reading bar graphs: Harry Potter,Sal interprets a bar graph.,Khan Academy,English  2017-12-12
http://ndl.iitkgp.ac.in/se_document/khanacademy/khanacademy/v_reading_bar_charts_2?e=8|*|||,Reading bar charts: comparing two sets of data,A bar chart is especially useful with comparing two sets of data. The difference in the bars give us a quick snapshot that allows us to draw some conclusions.,Khan Academy,English  2016-02-23
http://ndl.iitkgp.ac.in/se_document/khanacademy/khanacademy/v_reading_bar_charts_3?e=9|*|||,Reading bar charts: putting it together with central tendency,Let's combine some learning! Here we looking at bar charts and using the information to determine the measures of central tendency.,Khan Academy,English  2018-03-25
http://ndl.iitkgp.ac.in/se_document/khanacademy/khanacademy/v_reading_bar_graphs?e=10|*|||,Reading bar graphs,Reading Bar Graphs.,Khan Academy,English  2018-01-09
http://ndl.iitkgp.ac.in/se_document/khanacademy/khanacademy/v_reading_pictographs?e=11|*|||,Reading pictographs,Common sense tells you that a pictograph must be some kind of....picture. Yes! A pictograph is basically a way to represent data with pictures that relate to the data. Let's look at this word problem that asks to interpret a pictograph.,Khan Academy,English  2018-01-09
http://ndl.iitkgp.ac.in/se_document/khanacademy/khanacademy/v_reading_pie_graphs_circle_graphs?e=12|*|||,Reading pie graphs (circle graphs),Reading Pie Graphs (Circle Graphs),Khan Academy,English  2016-02-18
http://ndl.iitkgp.ac.in/se_document/khanacademy/khanacademy/v_reasonable_samples?e=13|*|||,Reasonable samples,"To make a valid conclusion, you'll need a representaive, not skewed, sample.",Khan Academy,English  2017-03-19
http://ndl.iitkgp.ac.in/se_document/khanacademy/khanacademy/v_recog_triangles_example?e=14|*|||,Worked example: Classifying triangles,"Work through sample problems categorizing triangles as scalene, isosceles, equilateral, acute, right, or obtuse.",Khan Academy,English  2017-03-03
http://ndl.iitkgp.ac.in/se_document/khanacademy/khanacademy/v_recognizing_common_3d_shapes?e=15|*|||,Recognizing common 3D shapes,"Sal identifies the following 3D shapes: square pyramid, rectangular prism, triangular prism, cylinder, and cone.",Khan Academy,English  2017-05-26
http://ndl.iitkgp.ac.in/se_document/khanacademy/khanacademy/v_recognizing_divisibility?e=16|*|||,Recognizing divisibility,Recognizing Divisibility.,Khan Academy,English  2018-01-09
http://ndl.iitkgp.ac.in/se_document/khanacademy/khanacademy/v_reflecting_across_two_lines?e=17|*|||,Finding a quadrilateral from its symmetries (example 2),"Two of the points that define a certain quadrilateral are (-4,-2) and (0,5). The quadrilateral has a reflective symmetry over the lines y=x/2 and y=-2x+5. Draw and classify the quadrilateral.",Khan Academy,English  2017-03-02
http://ndl.iitkgp.ac.in/se_document/khanacademy/khanacademy/v_reflecting_points?e=18|*|||,Reflecting points,"Reflecting points across horizontal and vertical lines, both graphically and algebraically.",Khan Academy,English  2017-10-13
